,0,1,2
0,0.06111096001896927,-0.00884510989121953,0.029963062580934775
1,0.07517226204827722,-0.02502975386825695,0.004264870317139408
2,0.06821319671766678,-0.02105188750287751,0.02624265205123141
3,0.07273523835038594,-0.014701056304817677,0.013274032962731509
4,0.0632858094442421,-0.008722802270266363,0.015200573614392228
5,0.07467859488858837,-0.017498240899774205,0.029986505510809527
6,0.07159194774726041,-0.023157600366712227,0.038440939161860456
7,0.06615111625465654,-0.022027888460878994,0.0015325537517384058
8,0.06882582424892132,-0.01605037494791214,0.03496731564470569
9,0.07088113178510073,-0.014330102694680201,-0.03422960931846115
10,0.05875316436075363,-0.008006981646612173,0.03737067016747875
11,0.06459445031809194,-0.024902368145193254,0.004953543431178254
12,0.06963838109950558,-0.01083832328553592,0.02170191813527735
13,0.06789092494339323,-0.00548454981994292,0.04701692369429066
14,0.06649859071740037,-0.02927798100220304,0.010476494406985453
15,0.06503135372672976,-0.008810225239664517,0.03684014355877841
16,0.06815942314460847,-0.02278827897459948,0.031156265633633447
17,0.03364794498233215,-0.0232106257878715,0.01659352912000733
18,0.07694678508320953,-0.025949726084847666,0.010249137842446817
19,0.06242252701880038,0.005527976937027489,0.025513158871524635
20,0.050633579176978825,-0.01825188182223668,0.015706028100167132
21,0.07461861091086112,0.010765190775391963,0.020891040466279712
22,0.07774555919915294,-0.019808716042212023,0.010034378075806118
23,0.04649429335856435,-0.028852663082470066,-0.004908838333600206
24,0.06217767219673739,-0.028708962240457228,0.021811421060747006
25,0.06277827640502943,-0.024675257942635143,0.03478024014652622
26,0.0655698919823294,-0.0049505380487667,0.012038806836498866
27,0.07867558046505244,-0.006419161107820252,0.050714719640230214
28,0.07193418020765885,-0.0196816968744912,0.007296019773761476
29,0.06395117394666033,-0.03274228136934045,0.010599662685845774
30,0.08830661057070259,0.03731576251315006,0.029403918684768274
31,0.0702222878813129,-0.015264072607390378,0.0571117002963666
32,0.07001759917060943,-0.022933514268369724,0.03197737413160497
33,0.032993730171592774,-0.025957266751694037,0.01295551744697675
34,0.07280911094565837,0.0019120209989613734,0.015263013688164255
35,0.0717005703909831,-0.01866688147465075,-0.0030903290969661506
36,0.07023023814716857,-0.012536452737464409,0.028015090319724767
37,0.008616104638132071,-0.026845877939511924,-0.010034843324095453
38,0.07766042251000271,-0.012268432336365452,0.04135786224537294
39,0.0803159897417468,-0.008648364865743103,0.025165714016048918
40,0.05867787641830551,-0.04330057894821687,-0.012265680363309665
41,0.053499948849907074,-0.00560797060177979,0.0201846051528615
42,0.055333313730297366,-0.025893120864656134,0.008094428454267577
43,0.07673102204963421,0.0053328053831530565,0.032932817555200555
44,0.07039054556592933,-0.02528018916739542,0.02951419340612241
45,0.08273236418181704,0.0041092120741207,0.01322952407174405
46,0.07037140289884822,-0.021637366860138525,0.0169314282532592
47,0.03326911876069919,-0.010700586503294468,-0.016843558128149742
48,0.08939104706313604,0.003563505430860533,0.019599244711463647
49,0.06796953355211281,-0.02004611505666999,0.04252436187785973
50,0.07217992401696183,-0.02891744241804703,0.026264493850925868
51,0.07232617954530393,-0.019868656943144672,0.04243602672318655
52,0.05790890239823778,-0.022498575455748966,0.02717885224501129
53,0.06613058307112303,-0.016530381690766635,0.038230422941487485
54,0.06805444846078769,-0.012726326707880669,0.039053848176542796
55,0.0492899741200018,-0.02462530991534659,0.03243085355822885
56,0.05567302008811171,-0.003536878989471842,0.00520125077957999
57,0.06606555363193259,0.008193095041083101,0.0029899237442858164
58,0.05887786177977081,-0.03646121148407595,0.0054870417112958154
59,0.02582749040075094,-0.02986716142368621,-0.004805661093776605
60,0.0659515324358023,-0.023691355010190335,0.020503099998890953
61,0.04680626897552275,-0.018135421093082464,0.030860964843285345
62,0.06155726804785744,-0.0029202650262449377,0.011185095619195095
63,0.06842478556804305,-0.031568454931365654,0.02509351328739784
64,0.061961093861521085,-0.004124725954128796,0.04660667654331687
65,0.0841242026161364,0.00925463053462847,0.020195486312708615
66,0.06485002449204601,-0.038034777444204686,0.002543861184466066
67,0.034309723339500976,-0.023849266492706474,0.01916140926904557
68,0.04748571122603045,-0.005600288114810798,0.02937842375241288
69,0.08301156673597819,-0.009069702911976016,-0.005329106704445254
70,0.07465278720603465,-0.0238092046898895,-0.012807465972897322
71,0.054256988374119915,-0.028976982210632687,0.015844280444698423
72,0.0648815244929093,-0.006164574516886174,0.004450404087216287
73,0.05695044192834188,0.0021104704094235638,0.058665280450784556
74,0.04495893511191762,-0.01948146325051517,0.0405431493434147
75,0.07929246304395975,-0.0008221627038658575,0.014906264434904115
76,0.07295705511914954,-0.01597492225949165,0.03484103345507129
77,0.06461118756955139,-0.03791107033492884,0.005919499984798255
78,0.07299910264279912,-0.003498308980396377,0.0096318039238605
79,0.07548667638672733,-0.022470693196655744,0.04026107092734412
80,0.04690023168575059,-0.02937300118858871,0.019978000000852644
81,0.05140003791208339,-0.0319172535264094,-0.00027685006436986744
82,0.07656901213389752,-0.02263464158815042,0.0419744717865225
83,0.05697581540768563,-0.02960039617880741,0.023208969028121675
84,0.06520994000010408,-0.035989314580865656,0.014498709477631717
85,0.08248814682179291,-0.010309003392221358,-0.005386475312790891
86,0.0824253085245301,-0.006584383921898093,0.004288480221944902
87,0.06861644761002314,-0.019793133649378476,0.03340408525799922
88,0.06573470637952707,-0.034558384156249275,0.013345937970602573
89,0.05602094559090792,-0.03645045749636216,0.0017950634716439138
90,0.0664385307286376,-0.017155336063871728,0.0374773225839248
91,0.019245701584509417,-0.021184412304480187,0.0036922190894602487
92,0.0681837611468686,-0.022765141485527177,0.043522633095089004
93,0.06479349043800642,-0.013235285053985576,0.007129576822621929
94,0.02475494640088381,-0.02778403292119582,0.0021316992410750878
95,0.04828229977815242,-0.021031722973096297,0.03869652803503146
96,0.07806424851683073,-0.01993338165153226,0.04303973627056417
97,0.07330872856302285,-0.018433115907770112,0.004054992034549866
98,0.06247214327747097,-0.016558879041704572,0.01560436377409612
99,0.06877985515466518,-0.029019658675291833,0.0031379623090270537
100,0.08150928854901175,-0.012584543558171965,0.008261597907216667
101,0.06048625391044966,-0.031013492859807867,0.01469672666408032
102,0.08111131002679324,-0.0065357909744963305,0.05306468029780945
103,0.07977537709004165,-0.020396615546558517,0.01699298534734512
104,0.06397228880533687,-0.024636708056287426,0.030770565176271608
105,0.06836485985736412,-0.02125721737959642,0.04775006372993044
106,0.05728400126404318,-0.03563303808769972,0.006235754274238639
107,0.04679443564050908,-0.034969967388371846,0.007220836311420257
108,0.07163993155780086,0.05269140820986355,0.021045263244344803
109,0.0683033242929166,-0.026556236186844124,0.034070720515285036
110,0.06017467630958528,-0.03343635355768681,0.014718581394322066
111,0.05801916825914614,-0.04227771734266992,-0.0061918284386438625
112,0.02959681492436572,0.023841552372008353,0.004765489759101827
113,0.07170432396394769,-0.024963198222395795,0.03707694473933916
114,0.07702524040503941,-0.00859631456518314,0.06509162438167769
115,0.0657262311776322,-0.015924564382218544,0.03245921635524925
116,0.05243307221450683,-0.029968976692651583,0.020456464176791894
117,0.07334501934953377,-0.0374319630979637,0.0032928098609842204
118,0.0424185499842519,-0.02724838214961268,0.020705099817204503
119,0.05624114419861741,-0.03360211805340115,0.013954651556351868
120,0.05658742866659311,-0.03405765638577066,-0.014473561835054846
121,0.0730096468800612,-0.033662692465636385,0.014787027048753747
122,0.05825323255256157,-0.029785866699086543,0.010712269732075569
123,0.04895931240619654,-0.004288177283418357,0.009637848202834714
124,0.050451281261459924,-0.026439361832459884,0.027766920536188292
125,0.04037045022997086,-0.027996789307755607,0.013945080348956963
126,0.05606547373095311,-0.009016003252852609,0.03462666949867498
127,0.01604930730318026,-0.019546576756361303,0.008400979765369498
128,0.022944537583441015,-0.03007588583375348,-0.007673604427067283
129,0.0601256969789437,-0.03333600576033759,0.013884369882589476
130,0.034042819979869805,-0.019706122406680755,-0.016580992873842258
131,0.054368650833465176,-0.042226337994723966,-0.00558427286004751
132,0.053918155817319124,0.045532284767707126,0.00018321244304765798
133,0.05545183060751353,0.01898700458251469,0.05521710223684467
134,0.09141740709090068,0.05941815985836884,0.01904213021404016
135,0.05511847655659511,-0.027694781234540063,0.026246051563615137
136,0.06654575292974862,-0.024850156700427464,0.04100758105794967
137,0.0597493866783681,-0.04469071241854302,-0.017989369485982468
138,0.07230169738541768,-0.030618618967253496,-0.015165447472223365
139,0.049730925252906844,-0.038288282534480945,-0.005188172159813711
140,0.07061247649277456,-0.027473954096203346,-0.032212756390389514
141,0.06465678482366567,-0.018273680482793164,0.0160385606953612
142,0.07648485843250943,0.05664812523619461,-0.03271079819460846
143,0.08794153421362219,0.04218523986418597,0.048651814872982785
144,0.056465431037139746,-0.0381319656988592,-0.02291082637394185
145,-0.00240279463934306,0.04146650295479418,0.06514725877020563
146,0.06125356596339466,-0.031503282548542746,0.020377695019586115
147,0.07959746943517133,-0.0242472535600353,0.044679071826949385
148,0.09095633895995367,0.056161292044956374,0.0028795832962166066
149,0.06999412509618476,-0.015388706063505475,0.06658989683132725
150,0.013858863363175893,-0.04179801790224771,-0.028156174497852626
151,0.07581585513435976,-0.01892389572062075,0.05534534840977471
152,0.057898211347744775,-0.04566571027100299,-0.017101823190791395
153,0.055952932841128185,-0.03852828025847684,0.0015411670166860106
154,0.08081884507211898,0.006794743506395278,0.002392422280476079
155,0.08417683068477871,-0.022975879823286173,0.04469579736170089
156,0.048113455134941835,0.013621033224249537,0.08539633869853311
157,0.07305906966913024,-0.04150138085230146,-0.003896400439792285
158,0.07193957120717377,0.009666832158138535,-0.018888199796731942
159,0.07096965715069335,-0.028620444905426947,0.022410045348911993
160,0.08617056369802734,-0.02196946111246015,0.04032072994054531
161,0.07187385408448196,-0.022822775756375778,0.05205460671183101
162,0.0872942736653043,0.07946682762882896,0.02866999986652952
163,0.081178425508886,0.08239730236436059,0.03414694321553974
164,0.07074906424699605,0.08891742545870938,0.055612166093384575
165,0.0797385933289134,0.07191642300234687,0.03919493794110122
166,0.057481537296013505,-0.001021373937064411,0.03171892691899266
167,0.0666560286605921,-0.029707855748361666,0.024933294351224496
168,0.080057896104461,0.09463509975620751,0.05083272507646424
